row,id,title,segment_index,class,length,segment
8551,ID9065,Definition of iddtΨ〉,1,elementary_latex,99,iddtΨ〉=HTΨ〉\text{i}\hbar\frac{\text{d}}{\text{d}t}|\Psi\rangle=H_{\text{T}}|\Psi\rangleidtdΨ〉=HTΨ〉;
8552,ID9066,"Definition of ∂S∂t+HT(q,∂S∂q,t)",1,elementary_latex,33,"∂S∂t+HT(q,∂S∂q,t)=0\frac{\partial"
8553,ID9067,"Relation: Q,t r)=0∂t∂S+HT(q,∂q∂S,t)=0",1,relation_latex,32,"q},t\bigr)=0∂t∂S+HT(q,∂q∂S,t)=0,"
8554,ID9068,"Definition of MLT(,∇T,g)dnxS[φ]",1,operator_latex,90,"MLT(,∇T,g)dnxS[\phi]=\int_{M}\mathcal{L} {\text{T}}(\phi,\nabla{\text{T}}\phi,g),\text{d}n"
8555,ID9069,Definition of δSδ,1,elementary_latex,17,δSδ=0\frac{\delta
8556,ID9070,Relation: φ=0δδS=0,1,relation_latex,13,"\phi}=0δδS=0,"
8557,ID9071,Relation: ∇T_a∇Ta+∂VT∂+couplings,1,symbolic_latex,22,∇T_a∇Ta+∂VT∂+couplings
8558,ID9072,Relation: 0∇T_a∇Ta+∂∂VT+couplings,1,symbolic_latex,23,0∇T_a∇Ta+∂∂VT+couplings
8559,ID9073,"Definition of TGT(x,x)",1,relation_latex,30,"TGT(x,x)=δ(x,x)\Boxˆ{\text{T}}"
8560,ID9074,"Definition of -δ(x,x’)TGT(x,x)",1,relation_latex,28,"-\delta(x,x’)TGT(x,x)=δ(x,x)"
8561,ID9075,Definition of V_T_ω,1,relation_latex,43,V_T_ω=ω2_ωcoth(ω2ω_0)\mathcal{V}_{\text{T}}
8562,ID9076,"Relation: √((ħω)/(2)),φ_ω,coth l(fracω2ω_0 r)V_T_ω=2ω_ωcoth(2ω_0ω)",1,elementary_latex,108,"\sqrt{\frac{\hbar\omega}{2}},\phi_{\omega},\coth\bigl(\frac{\omega}{2\omega_{0}}\bigr)V_T_ω=2ω_ωcoth(2ω_0ω),"
8563,ID9077,Definition of Λ,1,relation_latex,15,Λ=B2ρµΩ2\Lambda
8564,ID9078,"Definition of (B2)/(ρ,μ,Ω2)Λ",1,elementary_latex,39,"\frac{\mathbf{B}2}{\rho,\mu,\Omega2}Λ=ρ"
8565,ID9079,Relation: B22µ(Bˆ2)/(2μ)2µB2,1,elementary_latex,33,B22µ\frac{\mathbf{B}ˆ2}{2\mu}2µB2
8566,ID9080,"Relation: 12ρ(Ωr)2(1)/(2)ρ, (Ω,r)ˆ221ρ(Ωr)2.",1,elementary_latex,46,"12ρ(Ωr)2\frac{1}{2}\rho, (\Omega,r)ˆ221ρ(Ωr)2."
8567,ID9081,Relation: Λ_crit≈1Λ_crit≈1Λ_crit≈1,1,relation_latex,45,Λ_crit≈1\Lambda_{\text{crit}}\approx1Λ_crit≈1
8568,ID9082,Hamiltonian for H,1,relation_latex,5,H=wΦH
8569,ID9083,"Definition of W,PhiH",1,relation_latex,11,"w,\PhiH=wΦ,"
8570,ID9084,Definition of Lk,1,relation_latex,21,Lk=14πC1C2(r1r2)(dr1×
8571,ID9085,Relation: Dr 2)|r 1-R 2|ˆ3Lk=4π1C1C2r1r23(r1r2)(dr1×,1,relation_latex,79,\text{d}\mathbf{r} 2)}{|\mathbf{r} 1-\mathbf{r} 2|ˆ3}Lk=4π1C1C2r1r23(r1r2)(dr1×
8572,ID9086,Definition of µ,1,relation_latex,10,µ=kMR2Ω\mu
8573,ID9087,"Definition of k,M,Rˆ2,Ωµ",1,relation_latex,22,"k,M,Rˆ2,\Omegaµ=kMR2Ω,"
8574,ID9088,Definition of g_µ,1,elementary_latex,51,"g_µ=µMR2Ωg_{\mu}=\frac{\mu}{M,Rˆ2,\Omega}g_µ=MR2Ωµ,"
8575,ID9089,Relation: ∫ 0ω_cut2ω(ω)dω⟨,1,symbolic_latex,22,∫ 0ω_cut2ω(ω)dω\langle
8576,ID9090,Relation: 0ω_cut2ω(ω)dω,1,symbolic_latex,14,"0ω_cut2ω(ω)dω,"
8577,ID9091,Relation: ω_cutω_cutω_cutdeterminedbythehyperdimensionalspan.,1,symbolic_latex,65,ω_cut\omega_{\text{cut}}ω_cutdeterminedbythehyperdimensionalspan.
8578,ID9092,"Definition of 〈0[(x),π(y)]0〉6",1,elementary_latex,73,"〈0[(x),π(y)]0〉6=0\langle0|[\phi(x), \pi(y)]|0\rangle\neq0〈0[(x),π(y)]0〉=0"
8579,ID9093,"Relation: X,y→px,y→ Px,y→p",1,logical_latex,19,"x,y→px,y\to px,y→p,"
8580,ID9094,Definition of Πµ,1,relation_latex,32,Πµ=δ2WδAµ(x)δA(x)A=0\Pi {\mu\nu}
8581,ID9095,Definition of Aˆν(x’) | A,1,relation_latex,24,Aˆ{\nu}(x’)}\big| {A=0}Π
8582,ID9096,Definition of =δAµ(x)δA(x)δ2WA,1,relation_latex,19,"=δAµ(x)δA(x)δ2WA=0,"
8583,ID9097,Hamiltonian for H,1,relation_latex,21,H=12mp2+12mω2(q)2+δHH
8584,ID9098,Definition of HH,1,relation_latex,22,"HH=2m1p2+21mω2(q)2+δH,"
8585,ID9099,Relation: ωnω_nωn,1,symbolic_latex,12,ωn\omega_nωn
8586,ID9100,Definition of B,1,relation_latex,15,B=nbn(∂Ω)nB\phi
8587,ID9101,"Relation: ∑_nb_n(∂Ω), φ_nB",1,operator_latex,34,"\sum_nb_n(\partial\Omega), \phi_nB"
8588,ID9102,Definition of ECas(L),1,relation_latex,37,ECas(L)=π2720L3(1+)E {\text{Cas}}(L)=
8589,ID9103,Definition of (1+ε)ECas(L),1,relation_latex,32,"(1+\epsilon)ECas(L)=720L3π2(1+),"
8590,ID9104,Definition of µdgdµ,1,elementary_latex,49,"µdgdµ=β(g,dimeff)\mu\frac{\text{d}g}{\text{d}\mu}"
8591,ID9105,"Definition of β(g,dim eff)µdµdg",1,relation_latex,44,"\beta(g,\dim {\text{eff}})µdµdg=β(g,dimeff),"
8592,ID9106,Definition of dcidlnµ,1,elementary_latex,55,"dcidlnµ=fi(cj,dimeff)\frac{\text{d}c_i}{\text{d}\ln\mu}"
8593,ID9107,"Definition of f_i(c_j,dim_eff)dlnµdci",1,relation_latex,48,"f_i(c_j,\dim_{\text{eff}})dlnµdci=fi(cj,dimeff),"
8594,ID9108,Definition of (ω)η(ω)(ω): S(ω),1,relation_latex,25,(ω)\eta(\omega)(ω): S(ω)=
8595,ID9109,Definition of ∫ dτeiωτ〈δO(t)δO(t+τ)〉(ω)S(ω),1,operator_latex,74,"∫ dτeiωτ〈δO(t)δO(t+τ)〉(ω)S(\omega)=\int\text{d}\tau,eˆ{i\omega\tau}\langle"
8596,ID9110,Definition of η(ω)S(ω),1,relation_latex,20,",\eta(\omega)S(ω)= ∫"
8597,ID9111,Definition of M[ρ],1,relation_latex,29,M[ρ]=kMkρMkρ\mathcal{M}[\rho]
8598,ID9112,Definition of rhoM[ρ],1,relation_latex,17,"\rhoM[ρ]=kMkρMkρ,"
8599,ID9113,Definition of ψobs〉,1,relation_latex,38,ψobs〉=U(γ)ψ0〉|\psi_{\text{obs}}\rangle
8600,ID9114,Definition of U(γ)|ψ_0⟩ψobs〉,1,relation_latex,37,"U(\gamma)|\psi_0\rangleψobs〉=U(γ)ψ0〉,"
8601,ID9115,Definition of E(ρA),1,relation_latex,49,"E(ρA)=TrρAlogρAE(\rho_A)=\operatorname{Tr},\rho_A"
8602,ID9116,Definition of ρ_AE(ρA),1,relation_latex,22,"\rho_AE(ρA)=TrρAlogρA,"
8603,ID9117,Relation: ρAρ_AρA,1,symbolic_latex,10,ρA\rho_AρA
8604,ID9118,Definition of γB,1,relation_latex,10,γB=iΓ〈ψ∇ λ
8605,ID9119,Relation: ψ〉dλγ_B,1,symbolic_latex,21,ψ〉dλ\gamma_{\text{B}}
8606,ID9120,Definition of dλγB,1,relation_latex,23,\text{d}\lambdaγB=iΓ〈ψ∇
8607,ID9121,Definition of Tr(E(ρ)),1,relation_latex,72,Tr(E(ρ))=Tr(ρ)\text{Tr}(\mathcal{E}(\rho))=\text{Tr}(\rho)Tr(E(ρ))=Tr(ρ)
8608,ID9122,Relation: ∆SQTeff+ΣTZPΔ,1,symbolic_latex,18,∆SQTeff+ΣTZP\Delta
8609,ID9123,Relation: Σ_TZP∆STeffQ+ΣTZP.,1,symbolic_latex,32,\Sigma_{\text{TZP}}∆STeffQ+ΣTZP.
8610,ID9124,Definition of S(ω),1,relation_latex,35,S(ω)=2coth(ω2kBTeff)ImR(ω)S(\omega)
8611,ID9125,"Definition of Im,R(ω)S(ω)",1,relation_latex,46,"\text{Im},R(\omega)S(ω)=2coth(2kBTeffω)ImR(ω),"
8612,ID9126,Relation: B+ρeE)dVL,1,symbolic_latex,15,B+ρeE)dV\dot{L}
8613,ID9127,Definition of ω,1,relation_latex,5,ω=12L
8614,ID9128,"Definition of ρ_eE),dVω",1,relation_latex,34,"\rho_e\mathbf{E}),\text{d}Vω=2L1 ∫"
8615,ID9129,"Definition of (R,eiα)(R,eiβ)",1,relation_latex,30,"(R,eiα)(R,eiβ)=(RR,ei(α+β))(R,"
8616,ID9130,"Definition of eˆi(α+β))(R,eiα)(R,eiβ)",1,relation_latex,47,"eˆ{i(\alpha+\beta)})(R,eiα)(R,eiβ)=(RR,ei(α+β))"
8617,ID9131,"Definition of S(L,T,B,ρ)",1,relation_latex,49,"S(L,T,B,ρ)=(λL,λpT,λqB,λrρ)S(L,T,B,\rho)=(\lambda"
8618,ID9132,"Definition of ρ)S(L,T,B,ρ)",1,relation_latex,33,"\rho)S(L,T,B,ρ)=(λL,λpT,λqB,λrρ),"
8619,ID9133,Definition of ∂R(rvr)+∂z(zvz),1,relation_latex,71,"∂r(rvr)+∂z(zvz)=0\partial_r(r,v_r)+\partial_z(z,v_z)=0∂r(rvr)+∂z(zvz)=0"
8620,ID9134,Definition of Atot,1,relation_latex,16,atot=∇pρ+qm(E+v×
8621,ID9135,Definition of (Q)/(M)(E+v×B)atot,1,elementary_latex,66,\frac{q}{m}(\mathbf{E}+\mathbf{v}\times\mathbf{B})atot=ρ∇p+mq(E+v×
8622,ID9136,Relation: δinjδ_injδinjappliesanarrowGaussianpulseg(t),1,symbolic_latex,58,δinj\delta_{\text{inj}}δinjappliesanarrowGaussianpulseg(t)
8623,ID9137,Definition of frac1σ√(2π)e-t2/(2σΘ2)g(t),1,elementary_latex,69,\frac{1}{\sigma\sqrt{2\pi}}e{-t2/(2\sigmaΘ2)}g(t) =σ2π1et2/(2σ2)withσ
8624,ID9138,Definition of Ψ(t),1,elementary_latex,46,Ψ(t)=Acos(ω1t)+Bcos(ω2t)\Psi(t)=A\cos(\omega_1
8625,ID9139,Definition of t)Ψ(t),1,relation_latex,26,t)Ψ(t)=Acos(ω1t)+Bcos(ω2t)
8626,ID9140,Relation: min[Area(γ_A)/(4,1,symbolic_latex,16,min[Area(γ_A)/(4
8627,ID9141,Relation: ⊗ diag(eˆ(–λ_i/λ)),1,symbolic_latex,19,"⊗ diag(eˆ(–λ_i/λ)),"
8628,ID9142,Relation: = (1 + 5)/2. a Closedform Expression Is F_n =,1,relation_latex,45,= (1 + 5)/2. A closedform expression is F_n =
8629,ID9143,Relation: ·Σ_j=1ˆN,1,relation_latex,12,·Σ_{j=1}ˆ{N}
8630,ID9144,Relation: sin(θ_j,1,symbolic_latex,7,sin(θ_j
8631,ID9145,Relation: ·|Σ_j=1ˆN,1,relation_latex,13,·|Σ_{j=1}ˆ{N}
8632,ID9146,Relation: θ_j(t))|.,1,symbolic_latex,9,θ_j(t))|.
8633,ID9147,"Relation: Σ T_i(θ_i, φ_i)",1,symbolic_latex,15,"Σ T_i(θ_i, φ_i)"
8634,ID9148,"Relation: Σ G_i(φ_i, θ_i)",1,symbolic_latex,15,"Σ G_i(φ_i, θ_i)"
8635,ID9149,Relation: ∂(R v_r)/∂R,1,symbolic_latex,11,∂(r v_r)/∂r
8636,ID9150,Relation: ∂ v_z/∂,1,symbolic_latex,7,∂ v_z/∂
8637,ID9151,Relation: < 0). the Radial Acceleration Is a_r =,1,relation_latex,38,< 0). The radial acceleration is a_r =
8638,ID9152,Relation: ρ_e(t),1,symbolic_latex,6,ρ_e(t)
8639,ID9153,Relation: ρ_1 cos(ω,1,symbolic_latex,9,ρ_1 cos(ω
8640,ID9154,Relation: –(1/ρ)·[∂P_hydro/∂r+∂P_electric/∂R],1,symbolic_latex,35,–(1/ρ)·[∂P_hydro/∂r+∂P_electric/∂r]
8641,ID9155,Relation: (ρ_e/ρ)E_r.,1,symbolic_latex,11,(ρ_e/ρ)E_r.
8642,ID9156,Relation: ρ_0 (∂ε/∂,1,symbolic_latex,9,ρ_0 (∂ε/∂
8643,ID9157,"Relation: R_universe / N, Where R_universe Is the Hubble Radius. for N of Order Unity",1,symbolic_latex,76,"R_universe / n, where R_universe is the Hubble radius. For n of order unity,"
8644,ID9158,Definition of Ttotalµ,1,relation_latex,66,Ttotalµ=Tvacuumµ+Tmatterµ+TgravitationalµT {\text{total}}ˆ{\mu\nu}
8645,ID9159,Definition of T_gravitationalˆμνTtotalµ,1,relation_latex,74,T_{\text{gravitational}}ˆ{\mu\nu}Ttotalµ=Tvacuumµ+Tmatterµ+Tgravitationalµ
8646,ID9160,Definition of ∇Ttotalµ,1,relation_latex,22,∇Ttotalµ=0\nabla_{\nu}
8647,ID9161,Definition of Tvacuum,1,relation_latex,53,Tvacuum=〈TZPTµTZP〉exp(r2/coherence2)T_{\text{vacuum}}
8648,ID9162,Definition of Exp(-r2/ξ_coherence2)Tvacuum,1,relation_latex,70,"\exp(-r2/\xi_{\text{coherence}}2)Tvacuum=〈TZPTµTZP〉exp(r2/coherence2),"
8649,ID9163,Definition of Tgravitational,1,relation_latex,62,Tgravitational=(c4/(8πG))(Rµ12gµR+Λgµ)T_{\text{gravitational}}
8650,ID9164,Definition of gˆμν)Tgravitational,1,relation_latex,50,gˆ{\mu\nu})Tgravitational=(c4/(8πG))(Rµ21gµR+Λgµ).
8651,ID9165,Relation: ∇Ttotalµ∇_νT_totalˆμν∇TtotalµdeviatingfromzeroattheTZPwouldfalsifythislaw.,1,symbolic_latex,98,∇Ttotalµ\nabla_{\nu}T_{\text{total}}ˆ{\mu\nu}∇TtotalµdeviatingfromzeroattheTZPwouldfalsifythislaw.
8652,ID9166,Definition of Tvacuumµ(r),1,relation_latex,69,Tvacuumµ(r)=〈TZPTµTZP〉exp(r2/coherence2)T_{\text{vacuum}}ˆ{\mu\nu}(r)
8653,ID9167,Relation: Exp(-r2/ξ_coherence2)Tvacuumµ(r)=〈TZPTµTZP〉exp(r2/coherence2).,1,relation_latex,74,\exp(-r2/\xi_{\text{coherence}}2)Tvacuumµ(r)=〈TZPTµTZP〉exp(r2/coherence2).
8654,ID9168,Definition of H Trawin]ρeff,1,relation_latex,51,\mathcal{H} {\text{Trawin}}]ρeff=Tr[ρmatrixHTrawin]
8655,ID9169,Definition of Peff,1,relation_latex,44,"peff=13Tr[ρmatrix{HTrawin,Pi}]p {\text{eff}}"
8656,ID9170,"Relation: Pˆi]peff=31Tr[ρmatrixHTrawin,Pi].",1,relation_latex,36,"Pˆi}]peff=31Tr[ρmatrix{HTrawin,Pi}]."
8657,ID9171,Definition of Tgravitationalµ,1,relation_latex,72,Tgravitationalµ=(c4/(8πG))(Rµ12gµR+Λgµ)T {\text{gravitational}}ˆ{\mu\nu}
8658,ID9172,Definition of gˆμν)Tgravitationalµ,1,relation_latex,51,gˆ{\mu\nu})Tgravitationalµ=(c4/(8πG))(Rµ21gµR+Λgµ).
8659,ID9173,Relation: ΛΛΛ-Term,1,symbolic_latex,14,Λ\LambdaΛ-term
8660,ID9174,Definition of CS,1,relation_latex,18,CS=14π∫ΣTr[F∧F ]CS
8661,ID9175,Relation: tfrac14π∫ ΣTr[FwedgeF ]CS,1,elementary_latex,58,\tfrac{1}{4\pi}\int {\Sigma}\operatorname{Tr}[F\wedgeF ]CS
8662,ID9176,L Statement: the Obstruction Class for Topological Unification,1,relation_latex,90,A_\mudxΘ{\mu}+B_{\text{gravitational}}+ C_{\text{electromagnetic}}Aµ= Aµdxµ+Bgravitational
8663,ID9177,Relation: H_3)exp(2πi ∫ ∫∫H3),1,symbolic_latex,20,"H_3)exp(2πi ∫ ∫∫H3),"
8664,ID9178,Relation: r_TZP)δ(rrTZP),1,symbolic_latex,23,r_{\text{TZP}})δ(rrTZP)
8665,ID9179,Relation: ∫ ΣF/(2π)c_1,1,symbolic_latex,12,∫ ΣF/(2π)c_1
8666,ID9180,Definition of ∫_ΣF/(2π)c1,1,elementary_latex,132,"\int_{\Sigma}F/(2\pi)c1 =∫ΣF/(2π), anuclearvectorbundleofrank8, andavacuumextractionbundletrivializingintoL2(R)LΘ2(\mathbb{R})L2(R)."
8667,ID9181,Definition of Ωtotal,1,relation_latex,34,Ωtotal=iPi⊗Ai\Omega_{\text{total}}
8668,ID9182,Definition of A_iΩtotal,1,relation_latex,17,"A_iΩtotal=iPi⊗Ai,"
8669,ID9183,Definition of Hol(γ),1,relation_latex,38,Hol(γ)=Pexp(γΩtotal)\text{Hol}(\gamma)
8670,ID9184,Relation: Pexp (oint_γΩ_total)Hol(γ),1,operator_latex,66,\mathcal{P}\exp\big(\oint_{\gamma}\Omega_{\text{total}}\big)Hol(γ)
8671,ID9185,Definition of Gij,1,relation_latex,34,gij=Re(〈∂iψ∂jψ〉〈∂iψψ〉〈ψ∂jψ〉)g_{ij}
8672,ID9186,Definition of ψ⟩)Gij,1,relation_latex,44,\psi\rangle\big)gij=Re(〈∂iψ∂jψ〉〈∂iψψ〉〈ψ∂jψ〉)
8673,ID9187,Definition of ΩBerry,1,relation_latex,48,ΩBerry=Im(∂i〈ψ∂jψ〉∂j〈ψ∂iψ〉)\Omega {\text{Berry}}
8674,ID9188,Definition of ∂_j⟨ψ|∂_i|ψ⟩)ΩBerry,1,relation_latex,72,\partial_j\langle\psi|\partial_i|\psi\rangle)ΩBerry=Im(∂i〈ψ∂jψ〉∂j〈ψ∂iψ〉)
8675,ID9189,Definition of S(TZP)ΩBerry,1,operator_latex,60,S(TZP)ΩBerry=2π×C1\oint_{S(\text{TZP})}\Omega_{\text{Berry}}
8676,ID9190,Relation: 2π×C_1S(TZP)ΩBerry,1,elementary_latex,26,2\pi\timesC_1S(TZP )ΩBerry
8677,ID9191,Relation: Rµ12gµR+ΛgµRˆμν,1,symbolic_latex,21,Rµ12gµR+ΛgµRˆ{\mu\nu}
8678,ID9192,Relation: gˆμνRµ21gµR+Λgµ,1,symbolic_latex,21,gˆ{\mu\nu}Rµ21gµR+Λgµ
8679,ID9193,Relation: (8πG/c4)(8π G/cˆ4)(8πG/c4),1,elementary_latex,28,(8πG/c4)(8\pi G/cˆ4)(8πG/c4)
8680,ID9194,Definition of Ttotalµ,1,relation_latex,44,Ttotalµ=iTµ[fieldi]T_{\text{total}}ˆ{\mu\nu}
8681,ID9195,Definition of Tˆμν[field i]Ttotalµ,1,relation_latex,45,Tˆ{\mu\nu}[\text{field} i]Ttotalµ=iTµ[fieldi]
8682,ID9196,Stress–Energy Tensor Relation,1,elementary_latex,163,"\int {\Sigma}\sqrt{|g|}, RΘ{\mu\nu}T_{\mu\nu}, dΘ4xHER =∫ΣgRµTµd4xcouplesdirectlytospacetimecurvature, enablinglocalizedgravitationaleffectsandpotentialpropulsion."
8683,ID9197,Relation: r:det(J)=0∧π1(Mr)∼=Z×,1,relation_latex,24,{r:det(J)=0∧π1(M{r})∼=Z×
8684,ID9198,Definition of Zr:det(J),1,relation_latex,35,\mathbb{Z}}{r:det(J)=0∧π1(M{r})∼=Z×
8685,ID9199,"Definition of Ψ(r,t)",1,relation_latex,33,"Ψ(r,t)=Ψ0+εj0(kr)cos(ωt)\Psi(r,t)"
8686,ID9200,"Definition of t)Ψ(r,t)",1,relation_latex,27,"t)Ψ(r,t)=Ψ0+εj0(kr)cos(ωt),"
8687,ID9201,Definition of ∇2Φ,1,relation_latex,19,∇2Φ=4πGeffρ\nablaˆ2
8688,ID9202,Definition of ρ∇2Φ,1,relation_latex,16,"\rho∇2Φ=4πGeffρ,"
8689,ID9203,"Relation: [sum_n=0ˆ∞J_n+ 1/2(kr)eΘintheta]⊗[ConstrainedDipole(theta, Varphi)…",1,relation_latex,109,"[sum_{n=0}ˆ∞J_{n+ 1/2}(kr)eΘ{intheta}]⊗[ConstrainedDipole(theta, varphi) ∗GyroscopicPrecession(omega_gyrot)]."
8690,ID9204,"Definition of P)), BerryPhase",1,relation_latex,120,"p)), BerryPhase = integral from 0 to 2 pi/Omega of 〈psi(t)| i d_t |psi(t)〉 dt}. Here H_rot = -hbar Omega·J and rho = psi"
8691,ID9205,Definition of θi,1,relation_latex,16,θi=2πi/φ\theta_i
8692,ID9206,Definition of I/φθi,1,relation_latex,17,i/\varphiθi=2πi/φ
8693,ID9207,Definition of φ,1,relation_latex,16,φ=(1+5)/2\varphi
8694,ID9208,Definition of (1+√(5))/2φ,1,elementary_latex,23,(1+\sqrt{5})/2φ=(1+5)/2
8695,ID9209,Definition of Pi,1,relation_latex,32,"pi=(sinicosθi,sinisinθi,cosi)p_i"
8696,ID9210,"Relation: (sinφ_icosθ_i,sinφ_isinθ_i,cosφ_i)pi=(sinicosθi,sinisinθi,cosi).",1,elementary_latex,88,"(\sin\phi_i\cos\theta_i,\sin\phi_i\sin\theta_i,\cos\phi_i)pi=(sinicosθi,sinisinθi,cosi)."
8697,ID9211,"Definition of s1(t,Ω)",1,relation_latex,39,"s1(t,Ω)=R(Ωt)(Rcos(2πt/P), Rsin(2πt/P),"
8698,ID9212,"Definition of t)s1(t,Ω)",1,relation_latex,41,"t)s1(t,Ω)=R(Ωt)(Rcos(2πt/P), Rsin(2πt/P),"
8699,ID9213,"Definition of s2(t,Ω)",1,relation_latex,43,"s2(t,Ω)=R(Ωt)(Rcos(2πt/P+π), Rsin(2πt/P+π),"
8700,ID9214,"Definition of t)s2(t,Ω)",1,relation_latex,45,"t)s2(t,Ω)=R(Ωt)(Rcos(2πt/P+π), Rsin(2πt/P+π),"
8701,ID9215,"Definition of Hm(Ω,t)",1,relation_latex,73,"Hm(Ω,t)=exp[i(ωmt+ΦmBerry+ΦmSagnac(Ω))]H_m(\Omega,t)=\exp\bigl[i(\omega_m"
8702,ID9216,"Definition of ΦˆSagnac m(Ω)) r]Hm(Ω,t)",1,relation_latex,77,"\Phiˆ{\text{Sagnac}} m(\Omega))\bigr]Hm(Ω,t)=exp[i(ωmt+ΦmBerry+ΦmSagnac(Ω))],"
8703,ID9217,Definition of ωm,1,relation_latex,28,ωm=ckz2+(m/R)2+2mΩ/n\omega_m
8704,ID9218,Relation: 2mΩ/nωm,1,symbolic_latex,13,2m\Omega/n}ωm
8705,ID9219,Relation: (2lnφ/π)mtΦΘBerry M,1,symbolic_latex,31,(2lnφ/π)mt\PhiΘ{\text{Berry}} m
8706,ID9220,Relation: (2lnφ/π)mtΦmBerry,1,elementary_latex,26,(2\ln\varphi/\pi)mtΦmBerry
8707,ID9221,Relation: (4πΩR2/λ0c)mΦˆSagnac m(Ω),1,symbolic_latex,42,(4πΩR2/λ0c)m\Phiˆ{\text{Sagnac}} m(\Omega)
8708,ID9222,Definition of mΦmSagnac(Ω),1,relation_latex,26,mΦmSagnac(Ω)=(4πΩR2/λ0c)m.
8709,ID9223,Definition of πstereo(q),1,elementary_latex,49,"πstereo(q)=(q0,q1,q2)/(1q3)\pi {\text{stereo}}(q)"
8710,ID9224,Definition of q_3)πstereo(q),1,relation_latex,32,"q_3)πstereo(q)=(q0,q1,q2)/(1q3)."
8711,ID9225,Definition of Dim(Hfrequency),1,relation_latex,19,dim(Hfrequency) =∞.
8712,ID9226,Definition of M,1,relation_latex,31,M=m=0∞(TSO(3)× R3⊗HmKK)/GgaugeM
8713,ID9227,Definition of HˆKK M)/G GaugeM,1,relation_latex,57,"Hˆ{KK} m)/G {\text{gauge}}M=m=0∞(TSO(3)× R3⊗HmKK)/Ggauge,"
8714,ID9228,Definition of Ggauge,1,relation_latex,37,Ggauge={:R3→U(1)∇2=0}G {\text{gauge}}
8715,ID9229,"Definition of U(1),|,∇ˆ2φ",1,relation_latex,43,"U(1),|,\nablaˆ2\phi=0}Ggauge={:R3→U(1)∇2=0}"
8716,ID9230,"Relation: Sobs(ω,k)S_obs(ω,k)Sobs(ω,k)",1,symbolic_latex,43,"Sobs(ω,k)S_{\text{obs}}(\omega,k)Sobs(ω,k),"
8717,ID9231,Relation: ωiω_iωi,1,symbolic_latex,13,ωi\omega_iωi:
8718,ID9232,"Definition of ωiωuncoupled(ni,i,mi)",1,relation_latex,39,"ωiωuncoupled(ni,i,mi)=miKKc/RKK\omega_i"
8719,ID9233,"Relation: C/R KKωiωuncoupled(ni, I,mi)",1,symbolic_latex,37,"c/R {\text{KK}}ωiωuncoupled(ni, i,mi)"
8720,ID9234,Relation: δω/ω105δω/ω∼10Θ−5δω/ω105aspredicted.,1,relation_latex,56,δω/ω105\delta\omega/\omega\sim10Θ{−5}δω/ω105aspredicted.
8721,ID9235,"Definition of Bdip(r;µ,r0)",1,relation_latex,72,"Bdip(r;µ,r0)=(µ0/4π)[3(rr0)(µ(rr0))/rr05µ/rr03]B_{\text{dip}}(r;\mu,r_0)"
8722,ID9236,"Definition of μ/|r-r_0|ˆ3]Bdip(r;µ,r0)",1,relation_latex,62,"\mu/|r-r_0|ˆ3]Bdip(r;µ,r0)=(µ0/4π)[3(rr0)(µ(rr0))/rr05µ/rr03]."
8723,ID9237,"Definition of Btotal(r,t)",1,relation_latex,83,"Btotal(r,t)=Bdip(r;µ1(t),r1)+Bdip(r;µ2(t),r2)+Bconstraint(r,t)B_{\text{total}}(r,t)"
8724,ID9238,"Definition of B_constraint(r,t)Btotal(r,t)",1,relation_latex,89,"B_{\text{constraint}}(r,t)Btotal(r,t)=Bdip(r;µ1(t),r1)+Bdip(r;µ2(t),r2)+Bconstraint(r,t)."
8725,ID9239,"Definition of Umag(r,t)",1,relation_latex,42,"umag(r,t)=B(r,t)2/(2µ0)u_{\text{mag}}(r,t)"
8726,ID9240,"Definition of |B(r,t)|ˆ2/(2μ_0)umag(r,t)",1,relation_latex,43,"|B(r,t)|ˆ2/(2\mu_0)umag(r,t)=B(r,t)2/(2µ0)."
8727,ID9241,"Relation: ∫ 0π∫02πB(r,t)2/(2µ0)r2sinθdrdθdU_mag",1,symbolic_latex,46,"∫ 0π∫02πB(r,t)2/(2µ0)r2sinθdrdθdU_{\text{mag}}"
8728,ID9242,Definition of Fmech,1,relation_latex,48,Fmech=3µ0(µ1µ22(µ1d)(µ2d))/(2πd4)F_{\text{mech}}
8729,ID9243,Definition of d4)Fmech,1,relation_latex,38,d4)Fmech=3µ0(µ1µ22(µ1d)(µ2dˆ))/(2πd4).
8730,ID9244,"Definition of rBbnd(θ,,t)",1,relation_latex,47,",\hat{r}Bbnd(θ,,t)=B0sgn(sin(nθθ)sin(n))eiωtrˆ,"
8731,ID9245,"Relation: nθ,n∈Zn_θ,n_φ",1,symbolic_latex,21,"nθ,n∈Zn_\theta,n_\phi"
8732,ID9246,"Relation: nθ,nn_θ, n_phinθ,n",1,symbolic_latex,24,"nθ,nn_\theta, n_\phinθ,n"
8733,ID9247,Relation: (ħ/(2m_ec))∇×(μ_1×μ_2)/(4πε_0cΘ2dΘ3)µeff(t) =µ1+µ2+(/(2mec))∇× (µ1×…,1,elementary_latex,114,"(\hbar/(2m_ec))\nabla\times(\mu_1\times\mu_2)/(4\pi\epsilon_0cΘ2dΘ3)µeff(t) =µ1+µ2+(/(2mec))∇× (µ1× µ2)/(4π0c2d3),"
