"id","title","score","category_hits","shell_artifact_signal","paper_mentions","graph_in_degree","graph_out_degree","isabelle_kind","gold_spine","wolfram_status","field_type","recommended_use","source","canonical_equation"
"ID10257","Theorem 2: Tidal Deformation Amplitude: ε","11.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","\varepsilon = \left(\frac{M_{\text{Moon}}}{M_\oplus}\right) \left(\frac{R_\oplus}{d}\right)^{3} (1 + k_{2}),"
"ID2353","Universal Avalanche Exponent","10.0","boundary_limit_singularity","no","0","0","0","Principle","","","logical","use as a boundary/degeneracy stress-test obligation","master","P(s)\sim s^{-\tau}f(s/s_{c}) \tau=\tau_{\ast}"
"ID2576","Power Extraction Tensor","10.0","","no","0","0","0","Law","","","scalar","secondary candidate; review before promoting","master","If best-fit power-law index 2.6 with >95% confidence after n=20 detections, hypothesis is weakened."
"ID2763","Screenshot 2026 01 22 040500","10.0","boundary_limit_singularity","no","0","0","0","Principle","","","logical","use as a boundary/degeneracy stress-test obligation","master","P(s)\sim s^{-\tau}f(s/s_{c}) \tau=\tau_{\ast}"
"ID3649","Grav Quantum Connection Relation","10.0","","no","0","0","0","Proposition","","","scalar","secondary candidate; review before promoting","master","\begin{equation} \Gamma_{\text{grav}} = \frac{G^2 m^2}{\hbar c^3 \sigma^2} \left(1 + \frac{v^2}{c^2} + \frac{2GM}{rc^2}\right) \end{equation}"
"ID4397","Quantum State Scaling Law","10.0","quantum_probability_operator","no","0","0","0","Law","","","logical","secondary candidate; review before promoting","master","\begin{equation} \mathcal{O}_{\TZP} \sim \sum_{p \in \mathcal{P}} \int\!\!\int \mathrm{d}x_1 \mathrm{d}x_2\; f_p(x_1,x_2)\, \hat{\Psi}_p^\dagger(x_1,x_2) \hat{\Psi}_p(x_1,x_2), \end{equation}"
"ID4712","Reassembled Kaluza-Klein Pi Scaling Law","10.0","","no","0","0","0","Law","","","scalar","secondary candidate; review before promoting","master","\begin{equation}\nf_n = \\frac{nc}{2\\pi R_\\text{KK}} \\sim n \\times 50 \\text{ GHz}\n\\end{equation}"
"ID4769","Reassembled Quantum Chemical Potential Scaling Law","10.0","","no","0","0","0","Law","","","scalar","secondary candidate; review before promoting","master","\begin{equation}\n\tP = \\int_{\\mathcal{S}} (T^{\\mu\\nu}u_{\\nu}) \\cdot d\\vec{A} \\implies P_{\\text{max}} \\sim \\frac{\\hbar c^2}{a^2}\n\\end{equation}"
"ID4798","Text Torsion Scaling Law","10.0","topological_holonomy","no","0","0","0","Law","","","logical","use in holonomy/winding/topological invariant lane","master","\begin{equation}\n\tP(s) \\sim s^{-\\tau}, \\quad \\tau_{\\text{crit}} = \\frac{3}{2} \\otimes \\text{TZP Scaling}\n\\end{equation}"
"ID5540","Scale Propagator Scaling Law","10.0","spectral_bessel_laplacian","no","0","0","0","Law","","","logical","use in Bessel/hyperspherical spectral certificate","master","\begin{equation} G_{\rm eff} \sim \frac{p_0}{m_0} \frac{1}{n_{\rm scale}\,\tau_{\rm transfer}} \ell^2, \end{equation}"
"ID10004","Wave-Induced Stress-Energy: R_μν - (1)/(2)g_μνR","10.0","","no","0","0","0","","","","tensor","secondary candidate; review before promoting","master","R_{\mu\nu} - \frac{1}{2}g_{\mu\nu}R = \frac{8\pi G}{c^4}T_{\mu\nu}"
"ID10014","Quantum Tunneling Extension","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_{tunnel} \propto \exp\left(-\frac{2}{\hbar}\int_{d_{min}}^{d_{bolt}} \sqrt{2m_{eff}U_{barrier}(d')} \, dd'\right)"
"ID10207","Entropy Production: Oint (δ Q)/(T) ≤ 0","10.0","context:boundary_limit_singularity;context:topological_holonomy","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","\oint \frac{\delta Q}{T} \leq 0"
"ID10222","Gauge-Theoretic Description: S_WZW","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","S_{\text{WZW}} = \frac{k}{8\pi}\int_{\mathcal{M}} \text{Tr}(g^{-1}dg)^3"
"ID10282","Definition of PowerOutput","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","PowerOutput = P = -dE/dt = (2π/ℏ)|⟨f|V|i⟩|² δ(E_f - E_i)"
"ID10285","Definition of ElementaryCharge","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","ElementaryCharge = e = 1.602176634 × 10^(-19) C"
"ID10289","Definition of CoherenceLength","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","CoherenceLength = ξ = ℏv_F/(πΔ) ≈ 100 nm"
"ID10295","Definition of Balance","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Balance = ""Dynamic to 0.001 g·mm"""
"ID10296","Definition of Stiffness","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Stiffness = 10^6 N/m"
"ID10297","Definition of Damping","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Damping = ζ = 0.01"
"ID10299","Definition of Efficiency","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Efficiency = η_gen = 0.97"
"ID10305","Definition of ClassicalInterface","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","ClassicalInterface = ""FPGA array (10^12 ops/sec)"""
"ID10309","Definition of E_nlm","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","E_nlm = (ℏ²k²_nl)/(2m) + V₀ + ℏω(n + 1/2) + g×μ_B×B×m_s"
"ID10311","Definition of ω","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","ω = √(k/m) = 2π × 443 Hz"
"ID10312","Definition of G","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","g = 2.0023 (g-factor)"
"ID10314","Definition of P_acoustic","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_acoustic = (1/2)ρAv³ = 0.5 × 1.2 × π × 0.73 = 1.37 kW/m²"
"ID10315","Definition of η_Furiene","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","η_Furiene = 0.593 × 1.23 = 0.73"
"ID10317","Definition of β_neutrino","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","β_neutrino = σ_enhanced/σ_standard × Φ_ν × Volume = 0.47"
"ID10318","Definition of P_total","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_total = 1.37 × 0.73 × 2.73 × 1.47 = 4.0 kW/m²"
"ID10329","Definition of Phase","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Phase = π/4"
"ID10330","Definition of Amplitude","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Amplitude = 0.73 × P_max"
"ID10398","Sequential Derivation: Let B","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","let B = (μ₀/4π) × (3(μ·r̂)r̂ - μ)/r³"
"ID10401","Sequential Derivation: in ∃ Solution : v_θ","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","in ∃ solution : v_θ = Γ/(2πr) satisfying NSE"
"ID10478","Definition of UnifiedEquations","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","UnifiedEquations = ""Complete ∂g_μν/∂t = 16πG/c⁴ ∫T_μν e^(-Δt/τ)dτ"""
"ID10481","Paper Establishes Three Revolutionary Insights: 𝒢_μν^acc[t]","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","𝒢_μν^acc[t] = (8πG/c⁴) ∫_{-∞}^t T^αβ(τ) 𝒫_μναβ(t-τ) exp[-(t-τ)/τ_dec] dτ"
"ID10556","Definition of FOM","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","FOM = |Re[n]|/Im[n] > 10^4 at 440 Hz"
"ID10562","Definition of ρ_Casimir","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","ρ_Casimir = -π²/(240*a⁴)"
"ID10572","Definition of Position","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","position = R^3 × 10^9 (* 3D position"
"ID10573","Definition of Momentum","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","momentum = R^3 × 10^9"
"ID10576","Definition of I_retained / I_total","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","I_retained / I_total = 153600 / (6 × 10^9) ≈ 2.56 × 10^{-5}"
"ID10605","Relation: {Lₑₐᵣₜₕ = 5.86 × 10³³ , Lgₐₗₐₓy ≈ 10⁶⁷}","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","{Lₑₐᵣₜₕ = 5.86 × 10³³ , Lgₐₗₐₓy ≈ 10⁶⁷}"
"ID10606","Definition of EarthContribution","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","EarthContribution = (4π/3) × ρₑₐᵣₜₕ × Rₑₐᵣₜₕ³ × Ωₑₐᵣₜₕ²"
"ID10607","Definition of ScreenArea","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","screenArea = 4π × rₕₒᵣᵢzₒₙ²"
"ID10608","Definition of ThermalTime","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","thermalTime = ℏ/(2πkᵦT)"
"ID10609","Definition of R - 2Λ","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","R - 2Λ == (8πG/c⁴) × ∑ᵢ Tμν^(i)"
"ID10622","Definition of τ","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","τ = r × (ρv + (E × B)/(4πc))"
"ID10623","Definition of η_acoustic","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","η_acoustic = BetzLimit × CymaticEnhancement = 0.593 × 1.23"
"ID10624","Definition of P_acoustic","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_acoustic = (1/2) × ρ_air × A × v³ × η_turbine"
"ID10635","Definition of BField","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","BField = (μ₀I)/(2π) × {"
"ID10644","Relation: r²Sin²[θ]φ̇ == Lφ/M - (qΨ/Mc) (Frame Dragging)","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","r²Sin²[θ]φ̇ == Lφ/m - (qΨ/mc) (frame dragging)"
"ID10690","Definition of P_classical","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_classical = _{i=1}^{153600} |ii|  i||i"
"ID10696","Definition of Solution â†’ 153600","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Solution â†’ ""153600 = optimal classical compression of 10^9 quantum"
"ID10697","Definition of CorrelationLength","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","CorrelationLength = ξ ~ |λ_g - λ_c|^(-0.630)"
"ID10699","Definition of Susceptibility","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Susceptibility = χ ~ |λ_g - λ_c|^(-1.237)"
"ID10708","Definition of Coherence","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Coherence = ξ_BCS = ℏ * v_F/(π * Δ)"
"ID10722","Relation: q^(-1) * J[L_+] - Q * J[L_-] = (q^(1/2) - q^(-1/2)) * J[L_0]","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","q^(-1) * J[L_+] - q * J[L_-] = (q^(1/2) - q^(-1/2)) * J[L_0]"
"ID10728","Definition of πfields","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","πfields = fπ × {"
"ID10729","Definition of BaryonCurrent","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","baryonCurrent = (1/24π²) εᵐᵛᵖᵃ Tr[(U† ∂ₘU)(U† ∂ᵥU)(U† ∂ₚU)]"
"ID10744","Definition of VakhmenkoPotential","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","VakhmenkoPotential = V[Ψ] - (1/2)∫(∂V/∂Ψ)² dΨ"
"ID10769","O(1/kissingNumber_max!): _n","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","_n = c/(helical_pitch  n) = 8.810^16/n Hz"
"ID10771","Definition of Ω_sun","10.0","","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","Ω_sun = 2.865×10⁻⁶ rad/s"
"ID6101","Pressure Scaling Law","9.5","context:gyromagnetic_mhd_movement","no","0","0","0","Law","","","logical","secondary candidate; review before promoting","master","$P_{min} \sim 10^6$"
"ID10167","Power Output Estimates: E_Casimir ∼ (ħ C)/(A)","9.5","context:boundary_limit_singularity","no","0","0","0","","","","logical","secondary candidate; review before promoting","master","E_{\text{Casimir}} \sim \frac{\hbar c}{a}"
"ID10213","Power Output Estimates: P_max ∼ (ħ c^2)/(a^2)","9.5","context:boundary_limit_singularity","no","0","0","0","","","","logical","secondary candidate; review before promoting","master","P_{\text{max}} \sim \frac{\hbar c^2}{a^2}"
"ID1163","Pontryagin's Maximum Principle Control","9.0","","no","0","0","2","Principle","","","scalar","secondary candidate; review before promoting","master","H(x,u,p) = p^T f(x,u) \implies \frac{\partial H}{\partial u} = 0"
"ID1404","Pontryagin's Maximum Principle Control","8.5","context:quantum_probability_operator","no","0","0","0","Principle","","","scalar","secondary candidate; review before promoting","master","H(x,u,p) = p^T f(x,u) \implies \frac{\partial H}{\partial u} = 0"
"ID3798","Kinetic Term Scaling Law","8.5","context:invariant_conservation_closure","no","0","0","0","Law","","","tensor","secondary candidate; review before promoting","master","\begin{equation} K_{ij} = \frac{K_0}{N}\, \frac{\exp\!\big(-|r_i-r_j|/L\big)}{|r_i-r_j|+\varepsilon}, \qquad K_{J,i}\propto \frac{1}{\big(|r_i-r_J|+\varepsilon\big)^3}. \label{eq:belt_couplings} \end{equation}"
"ID6287","Pyramid from Above Analogy: X, Y, Z","8.5","context:boundary_limit_singularity","no","0","0","0","Definition","","","scalar","secondary candidate; review before promoting","master","x, y, z"
"ID7409","Snell’s Law of Refraction: n_1 sinθ_1","8.5","context:boundary_limit_singularity","no","0","0","0","Law","","","scalar","secondary candidate; review before promoting","master","n_1 \sin\theta_1 = n_2 \sin\theta_2"
"ID8458","Why Step Construction Is Logistically Powerful: (X,y,z)","8.5","context:boundary_limit_singularity","no","0","0","0","Definition","","","scalar","secondary candidate; review before promoting","master","(x,y,z)"
"ID10016","Clarifying Note on the Superconducting Texorpdfstring$pi$pi-Stacking Term: (ε_k-μ)n_k","8.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","(\varepsilon_{k}-\mu)n_{k}"
"ID10163","Landauer Principle: E_Landauer","8.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","E_{\text{Landauer}} = k_B T \ln 2"
"ID10168","BCS Superconducting Gap: E_k","8.5","context:boundary_limit_singularity","no","0","0","0","","","","vector","secondary candidate; review before promoting","master","E_{\vec{k}} = \sqrt{\xi_{\vec{k}}^2 + |\Delta|^2}"
"ID10172","Maximum Theoretical Efficiency: η_Carnot","8.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","\eta_{\text{Carnot}} = 1 - \frac{T_c}{T_h}"
"ID10176","Physical Operating Conditions: f_n","8.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","f_n = 432 \times 2^n"
"ID10185","Information-Energy Interchange: σ_x^(n)","8.5","context:boundary_limit_singularity","no","0","0","0","","","","vector","secondary candidate; review before promoting","master","\hat{\sigma}_x^{(n)}"
"ID10198","Quantum Circuit Implementation","8.5","context:spectral_bessel_laplacian","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","M = \sum_i\ket{i}\bra{i} \otimes \ket{i}_{\text{classical}}"
"ID10211","Landauer Principle","8.5","context:boundary_limit_singularity","no","0","0","0","","","","scalar","secondary candidate; review before promoting","master","P_{\text{info}} \geq \frac{k_B T \ln 2}{\tau_{\text{bit}}} N_{\text{bits}}"
