"id","title","uuid","loc_class","arxiv_class","RTEID","poloidal_theta_rad","toroidal_phi_rad","rteid_source","PiID","TZPi","PiPE_position"
"ID7542","Objects & Notation: π/2","eb7d423a-6958-50b2-af73-30e454c42456","","","RTE:P29287.2609:T4.2741","29287.2609","4.2741","computed","1433462351897","2","7549"
"ID7543","Objects & Notation: λ_i(t)","06172b5c-49d6-5dc0-8cfb-2102e71ca6be","","","RTE:P29291.1441:T4.2805","29291.1441","4.2805","computed","4334623518975","3","7550"
"ID7544","Objects & Notation: m_0","f370eba3-2ff8-58ee-98dd-60ae979deef4","","","RTE:P29295.0274:T4.2869","29295.0274","4.2869","computed","3346235189757","5","7551"
"ID7545","Objects & Notation: p_0","f55970b5-b97f-5b9c-bbbb-86994ee1280f","","","RTE:P29298.9106:T4.2933","29298.9106","4.2933","computed","3462351897576","1","7552"
"ID7546","Objects & Notation: ρ∼ N m_0","e8e40033-6e55-5a64-b719-e0092c60ee8c","","","RTE:P29302.7938:T4.2997","29302.7938","4.2997","computed","4623518975766","8","7553"
"ID7547","Phase Dynamics (Kuramoto Base): x_i","46a6e3e2-d458-5969-be68-e84a294f824e","","","RTE:P29306.6770:T4.3061","29306.6770","4.3061","computed","6235189757664","9","7554"
"ID7548","Phase Dynamics (Kuramoto Base): dotφ_i","cb27a3a1-58e3-5bf1-81eb-c328b79165e0","","","RTE:P29310.5602:T4.3125","29310.5602","4.3125","computed","2351897576645","7","7555"
"ID7549","Phase Dynamics (Kuramoto Base): ω_i","f5cca46b-4150-5b62-8f47-b7b64eb84d28","","","RTE:P29314.4435:T4.3189","29314.4435","4.3189","computed","3518975766452","5","7556"
"ID7550","Phase Dynamics (Kuramoto Base): ω_0","4b038617-f188-58ed-a434-8452f3ea8a1e","","","RTE:P29318.3267:T4.3253","29318.3267","4.3253","computed","5189757664521","7","7557"
"ID7551","Phase Dynamics (Kuramoto Base): η_i(t)","ef70892b-c8d7-5f2e-a3d1-9332be8d6614","","","RTE:P29322.2099:T4.3317","29322.2099","4.3317","computed","1897576645216","6","7558"
"ID7552","Phase Dynamics (Kuramoto Base): K_ij","fa1ec156-d242-5a7d-bd3f-ebc852a1921b","","","RTE:P29326.0931:T4.3381","29326.0931","4.3381","computed","8975766452164","6","7559"
"ID7553","Phase Dynamics (Kuramoto Base)","a2b2a9ed-c390-544c-ac6f-98a9f75bbb92","","","RTE:P29329.9764:T4.3445","29329.9764","4.3445","computed","9757664521641","4","7560"
"ID7554","Phase Dynamics (Kuramoto Base): N(i)","ced40861-f8ca-51f6-94ab-4ed0814d9b8f","","","RTE:P29333.8596:T4.3509","29333.8596","4.3509","computed","7576645216413","5","7561"
"ID7555","Phase Dynamics (Kuramoto Base): R_iin[0,1]","8000a210-08f7-5396-8a77-4dae1d789cd4","","","RTE:P29337.7428:T4.3573","29337.7428","4.3573","computed","5766452164137","2","7562"
"ID7556","Vessel-Drop / Half-Step Birth Mechanism: S_i(t)","4f19f06b-0688-58a2-9bae-19a93a3868ee","","","RTE:P29341.6260:T4.3637","29341.6260","4.3637","computed","7664521641376","1","7563"
"ID7557","Vessel-Drop / Half-Step Birth Mechanism: S_i(t) ≡ |Δφ_i(t) |","c674ac6a-6bc5-5377-a528-d1b0faba4605","","","RTE:P29345.5092:T4.3701","29345.5092","4.3701","computed","6645216413767","6","7564"
"ID7558","Vessel-Drop / Half-Step Birth Mechanism: Δφ_rm Drop: Δφ_rm Drop (1)","caadd8d9-9dce-56e5-be78-35d740f7795b","","","RTE:P29349.3925:T4.3765","29349.3925","4.3765","computed","6452164137679","4","7565"
"ID7559","Vessel-Drop / Half-Step Birth Mechanism: τ_rm Drop","04dff31c-903f-5842-a943-813f3f204cfe","","","RTE:P29353.2757:T4.3829","29353.2757","4.3829","computed","4521641376796","1","7566"
"ID7560","Vessel-Drop / Half-Step Birth Mechanism","82bc13d8-df1a-58ca-aba3-d4ee11837c7b","","","RTE:P29357.1589:T4.3893","29357.1589","4.3893","computed","5216413767969","3","7567"
"ID7561","Vessel-Drop / Half-Step Birth Mechanism: S_i","a08ec6c9-82e4-5b3a-bb3b-3715b463b1ec","","","RTE:P29361.0421:T4.3957","29361.0421","4.3957","computed","2164137679690","7","7568"
"ID7562","Vessel-Drop / Half-Step Birth Mechanism: R_i","497dc7dd-3e13-57c6-ae2e-a70738bbef77","","","RTE:P29364.9253:T4.4021","29364.9253","4.4021","computed","1641376796903","6","7569"
"ID7563","Vessel-Drop / Half-Step Birth Mechanism: F(S,R)","1722091d-a194-5da4-827f-f20898b2315b","","","RTE:P29368.8086:T4.4085","29368.8086","4.4085","computed","6413767969031","7","7570"
"ID7564","Vessel-Drop / Half-Step Birth Mechanism: S^star","fb6e98d8-47c0-5d2e-93d6-85052360a63b","","","RTE:P29372.6918:T4.4149","29372.6918","4.4149","computed","4137679690314","9","7571"
"ID7565","Vessel-Drop / Half-Step Birth Mechanism: Δφ_rm Drop: Δφ_rm Drop (2)","b733861e-f20d-590b-9a4b-8bfeafd68f86","","","RTE:P29376.5750:T4.4213","29376.5750","4.4213","computed","1376796903149","6","7572"
"ID7566","Vessel-Drop / Half-Step Birth Mechanism: σ_S","35108426-cae1-55e7-856b-845cb23e2ac2","","","RTE:P29380.4582:T4.4277","29380.4582","4.4277","computed","3767969031495","9","7573"
"ID7567","Particle Creation & Accumulation → Mass Density: λ_i(t)","e5cdf07c-7c7d-5bd5-8300-1ee6be8752bb","","","RTE:P29384.3415:T4.4341","29384.3415","4.4341","computed","7679690314950","0","7574"
"ID7568","Particle Creation & Accumulation → Mass Density: m_0","96e882b9-1471-5274-8834-31d8dc8f6d45","","","RTE:P29388.2247:T4.4405","29388.2247","4.4405","computed","6796903149501","3","7575"
"ID7569","Particle Creation & Accumulation → Mass Density: x_i","061d2969-f7f7-510a-b85b-2f605b5483e3","","","RTE:P29392.1079:T4.4469","29392.1079","4.4469","computed","7969031495019","1","7576"
"ID7570","Particle Creation & Accumulation → Mass Density: N(x,t)","3615fb28-7780-5082-bf32-42868623da33","","","RTE:P29395.9911:T4.4533","29395.9911","4.4533","computed","9690314950191","4","7577"
"ID7571","Particle Creation & Accumulation → Mass Density: ∂_t N(x,t)","78e5998b-7b0d-58b4-b267-5eed7b8bb9cd","","","RTE:P29399.8743:T4.4597","29399.8743","4.4597","computed","6903149501910","9","7578"
"ID7572","Particle Creation & Accumulation → Mass Density: λ(x,t)","91b98a35-e15d-57cc-ac42-ad19cb946e2f","","","RTE:P29403.7576:T4.4661","29403.7576","4.4661","computed","9031495019108","5","7579"
"ID7573","Particle Creation & Accumulation → Mass Density: Γ_rm Decay","c925efae-9203-5573-99cb-a6cff631b1d0","","","RTE:P29407.6408:T4.4725","29407.6408","4.4725","computed","0314950191085","0","7580"
"ID7574","Particle Creation & Accumulation → Mass Density: Γ_rm Decayll 1/T_rm Sys","2ad26f39-a5cf-5b16-8d00-f70f6a92282a","","","RTE:P29411.5240:T4.4788","29411.5240","4.4788","computed","3149501910857","1","7581"
"ID7575","Particle Creation & Accumulation → Mass Density: D_n","bbeb91f3-ccee-5b44-a1e0-7a0598795cb5","","","RTE:P29415.4072:T4.4852","29415.4072","4.4852","computed","1495019108575","9","7582"
"ID7576","Particle Creation & Accumulation → Mass Density: ρ(x,t)","0cf03fdc-f1c6-5df1-a6d4-5ee31542680a","","","RTE:P29419.2905:T4.4916","29419.2905","4.4916","computed","4950191085759","1","7583"
"ID7577","Emergent Gravity Field: Φ(x,t)","4abda4de-d2ec-57b9-ae3c-f41c9ec55405","","","RTE:P29423.1737:T4.4980","29423.1737","4.4980","computed","9501910857598","0","7584"
"ID7578","Emergent Gravity Field: ∇^2Φ(x,t)","a0340825-65f8-553b-b39a-1c032fb5d005","","","RTE:P29427.0569:T4.5044","29427.0569","4.5044","computed","5019108575984","8","7585"
"ID7579","Emergent Gravity Field: -∇Φ","da326e05-1330-5b30-9f11-efad0d9d4f86","","","RTE:P29430.9401:T4.5108","29430.9401","4.5108","computed","0191085759844","5","7586"
"ID7580","Emergent Gravity Field: G_rm Eff: G_rm Eff (1)","e12f9828-7313-5fd6-9822-ef0c941574de","","","RTE:P29434.8233:T4.5172","29434.8233","4.5172","computed","1910857598442","7","7587"
"ID7581","Emergent Gravity Field: G_rm Eff: G_rm Eff (2)","cd9ea09c-fd3d-521b-a8ea-33cbef7a791d","","","RTE:P29438.7066:T4.5236","29438.7066","4.5236","computed","9108575984423","5","7588"
"ID7582","Emergent Gravity Field: G_rm Eff: G_rm Eff (3)","950bae2f-16e2-523e-a7e1-0e47cab93b1c","","","RTE:P29442.5898:T4.5300","29442.5898","4.5300","computed","1085759844239","9","7589"
"ID7583","Emergent Gravity Field: p_0","d953bb9a-a2e2-5b0a-9043-4dbe53034cc7","","","RTE:P29446.4730:T4.5364","29446.4730","4.5364","computed","0857598442391","8","7590"
"ID7584","Emergent Gravity Field: τ_rm Transfer: τ_rm Transfer (1)","4b54e7b2-6c88-571a-a9d6-eba776ca36a8","","","RTE:P29450.3562:T4.5428","29450.3562","4.5428","computed","8575984423919","4","7591"
"ID7585","Emergent Gravity Field: N p_0/τ_rm Transfer","55be732d-3c36-5e11-9f40-434618b2c4dd","","","RTE:P29454.2395:T4.5492","29454.2395","4.5492","computed","5759844239198","4","7592"
"ID7586","Emergent Gravity Field: G∼ G M/r^2","b9548f40-e5b4-5aad-b303-d07c7b92bf2f","","","RTE:P29458.1227:T4.5556","29458.1227","4.5556","computed","7598442391986","2","7593"
"ID7587","Emergent Gravity Field (1)","844f64b0-817a-5e8d-9839-4ca0aaa4df1d","","","RTE:P29462.0059:T4.5620","29462.0059","4.5620","computed","5984423919862","3","7594"
"ID7588","Emergent Gravity Field: Ell","b7d1b7cf-319f-5a99-bcc7-01cdcc6f2b3f","","","RTE:P29465.8891:T4.5684","29465.8891","4.5684","computed","9844239198629","9","7595"
"ID7589","Emergent Gravity Field: n_rm Scale","297aa941-cd64-587d-804c-5e28401bdc48","","","RTE:P29469.7723:T4.5748","29469.7723","4.5748","computed","8442391986291","1","7596"
"ID7590","Emergent Gravity Field: p_0/m_0","1efd11fb-7ccb-55c0-8d20-1e1a55674d20","","","RTE:P29473.6556:T4.5812","29473.6556","4.5812","computed","4423919862916","9","7597"
"ID7591","Emergent Gravity Field: τ_rm Transfer: τ_rm Transfer (2)","7775485b-29b9-5332-8c2a-50f63883bf12","","","RTE:P29477.5388:T4.5876","29477.5388","4.5876","computed","4239198629164","8","7598"
"ID7592","Emergent Gravity Field: G_rm Eff: G_rm Eff (4)","67b707cc-6814-586d-9351-a7ea2b687fc4","","","RTE:P29481.4220:T4.5940","29481.4220","4.5940","computed","2391986291642","6","7599"
"ID7593","Emergent Gravity Field (2)","e08faf11-6b4a-57fd-9f2b-54ce76f43d86","","","RTE:P29485.3052:T4.6004","29485.3052","4.6004","computed","3919862916421","2","7600"
"ID7594","Why Gravity Is Weak (Scaling Argument): m_0","b045ae59-e139-5086-81aa-278d4fe2e879","","","RTE:P29489.1885:T4.6068","29489.1885","4.6068","computed","9198629164219","9","7601"
"ID7595","Why Gravity Is Weak (Scaling Argument): p_0","85d1f731-9b1a-5f6e-bad1-3b3e7bd9eae5","","","RTE:P29493.0717:T4.6132","29493.0717","4.6132","computed","1986291642193","1","7602"
"ID7596","Why Gravity Is Weak (Scaling Argument): N m_0","c6cc0d4c-a28b-5a18-82e6-73cc56a33f1f","","","RTE:P29496.9549:T4.6196","29496.9549","4.6196","computed","9862916421939","6","7603"
"ID7597","Why Gravity Is Weak (Scaling Argument): a_0(r)","6bdbf154-b917-5faa-b7aa-67607115455a","","","RTE:P29500.8381:T4.6260","29500.8381","4.6260","computed","8629164219399","4","7604"
"ID7598","Why Gravity Is Weak (Scaling Argument): A(r)","93d64a3e-fe70-5589-a330-80fd4ee48adb","","","RTE:P29504.7213:T4.6324","29504.7213","4.6324","computed","6291642193994","2","7605"
"ID7599","Why Gravity Is Weak (Scaling Argument): a_0∼ 10^-50 M/s^2","cce33cc3-3822-5cac-9b5d-568da6754238","","","RTE:P29508.6046:T4.6388","29508.6046","4.6388","computed","2916421939949","1","7606"
"ID7600","Why Gravity Is Weak (Scaling Argument): N∼ 10^40","b6147683-01f1-56e4-8b02-e2db57bb41e0","","","RTE:P29512.4878:T4.6452","29512.4878","4.6452","computed","9164219399490","9","7607"
"ID7601","Why Gravity Is Weak (Scaling Argument): a∼10^-10 M/s^2","fe2a7fb5-80b3-509c-8806-b834e10c5464","","","RTE:P29516.3710:T4.6516","29516.3710","4.6516","computed","1642193994907","3","7608"
"ID7602","Testable Predictions & Falsifiability: G_rm Eff","59436efd-6f65-5092-9e91-530ddb65eef0","","","RTE:P29520.2542:T4.6580","29520.2542","4.6580","computed","6421939949072","9","7609"
"ID7603","Testable Predictions & Falsifiability: a_rm DSS","1f83acbb-3620-5f76-a9bf-fb1e534d2605","","","RTE:P29524.1375:T4.6644","29524.1375","4.6644","computed","4219399490723","9","7610"
"ID7604","Testable Predictions & Falsifiability: m_0,p_0,λ_0","8bcd9fa3-d621-50e1-8aa6-205fc2a2196a","","","RTE:P29528.0207:T4.6708","29528.0207","4.6708","computed","2193994907236","4","7611"
"ID7605","Simple Simulation Plan & Python Skeleton (Runnable): R_i","77ef7701-36eb-58ce-9ae9-a4fbc9aa45c5","","","RTE:P29531.9039:T4.6772","29531.9039","4.6772","computed","1939949072362","9","7612"
"ID7606","Simple Simulation Plan & Python Skeleton (Runnable): S_i","c005ad01-7035-56e3-8f6f-96c0b60f2b61","","","RTE:P29535.7871:T4.6836","29535.7871","4.6836","computed","9399490723623","0","7613"
"ID7607","Simple Simulation Plan & Python Skeleton (Runnable): λ_i(t)","bce3ceb0-5f6e-541f-88ac-ae1dd0097eca","","","RTE:P29539.6703:T4.6900","29539.6703","4.6900","computed","3994907236234","7","7614"
"ID7608","Simple Simulation Plan & Python Skeleton (Runnable): N(x,t)","e0c77091-28f0-50c5-b1dc-257673e41af7","","","RTE:P29543.5536:T4.6964","29543.5536","4.6964","computed","9949072362346","2","7615"
"ID7609","Simple Simulation Plan & Python Skeleton (Runnable): ρ","42bde684-01f6-5136-9581-2efd14f86b43","","","RTE:P29547.4368:T4.7028","29547.4368","4.7028","computed","9490723623464","3","7616"
"ID7610","Simple Simulation Plan & Python Skeleton (Runnable): -∇Φ","d4fcff39-9ef3-5bf7-bbbb-85cb94d7d8d5","","","RTE:P29551.3200:T4.7092","29551.3200","4.7092","computed","4907236234646","6","7617"
"ID7611","Concrete Next Steps I Can Do for You Right Now: R(x,t), N(x,t), Φ(x,t)","80ff3278-c52c-5ffd-9050-1153bca948ec","","","RTE:P29555.2032:T4.7156","29555.2032","4.7156","computed","9072362346468","2","7618"
"ID7612","Concrete Next Steps I Can Do for You Right Now: m_0,p_0,λ_0","45079386-9c16-57ad-a016-34fefd278258","","","RTE:P29559.0865:T4.7220","29559.0865","4.7220","computed","0723623464684","3","7619"
"ID7613","Short Summary of the Change: ω_rm beat^star","b420f0e1-44fa-5cce-8353-5757417c44b4","","","RTE:P29562.9697:T4.7284","29562.9697","4.7284","computed","7236234646844","4","7620"
"ID7614","Phase Dynamics (Unchanged Kuramoto Base): dotφ_i","c8af8ebb-7448-5f1b-b701-2601904d084f","","","RTE:P29566.8529:T4.7348","29566.8529","4.7348","computed","2362346468441","6","7621"
"ID7615","Local Beat Frequency: Ψ_i","09b6278d-2e29-582e-8816-89d54382dc5b","","","RTE:P29570.7361:T4.7412","29570.7361","4.7412","computed","3623464684411","4","7622"
"ID7616","Local Beat Frequency: barω_i","f5f20af9-adc4-564b-8635-99f09f45bf7f","","","RTE:P29574.6193:T4.7476","29574.6193","4.7476","computed","6234646844117","6","7623"
"ID7617","Local Beat Frequency: Δ T","541d4606-2d94-53ab-843e-9432b1f27c97","","","RTE:P29578.5026:T4.7540","29578.5026","4.7540","computed","2346468441173","8","7624"
"ID7618","Local Beat Frequency (1)","314662a0-5e2c-5931-8909-fa6aa8ee0413","","","RTE:P29582.3858:T4.7604","29582.3858","4.7604","computed","3464684411739","4","7625"
"ID7619","Local Beat Frequency (2)","08881815-3c59-53de-a8fa-9a6d2e5595e9","","","RTE:P29586.2690:T4.7668","29586.2690","4.7668","computed","4646844117394","4","7626"
"ID7620","Local Beat Frequency: ω_ij^rm Beat","2bf2754c-c900-5d5e-90e4-5343ae5421c8","","","RTE:P29590.1522:T4.7732","29590.1522","4.7732","computed","6468441173940","1","7627"
"ID7621","Resonant Detector: S_i(t)","3b0b22c4-e833-57c0-8e57-4783932eab3f","","","RTE:P29594.0355:T4.7796","29594.0355","4.7796","computed","4684411739403","1","7628"
"ID7622","Resonant Detector \(Si(t)\): ω_rm beat^star","67f2e94e-19da-51d2-9143-d5a455abef3e","","","RTE:P29597.9187:T4.7860","29597.9187","4.7860","computed","6844117394032","7","7629"
"ID7623","Resonant Detector \(Si(t)\): S_i(t)","48947d64-42cf-583d-92bc-46ebc5f2ed96","","","RTE:P29601.8019:T4.7924","29601.8019","4.7924","computed","8441173940326","3","7630"
"ID7624","Resonant Detector \(Si(t)\): S_i","ec640991-2e0d-5f69-9e97-e1a6212e28f0","","","RTE:P29605.6851:T4.7988","29605.6851","4.7988","computed","4411739403265","9","7631"
"ID7625","Creation Rate (Beat-Amplified): F(S,R)","0f6a43be-dabf-5021-970e-f0ecd3fc29f9","","","RTE:P29609.5683:T4.8052","29609.5683","4.8052","computed","4117394032659","4","7632"
"ID7626","Creation Rate (Beat-Amplified)","cdce0d6c-d5c2-5698-8abc-77bb8090b17d","","","RTE:P29613.4516:T4.8116","29613.4516","4.8116","computed","1173940326591","0","7633"
"ID7627","Creation Rate (Beat-Amplified): λ_0","77b43022-bfc8-5ace-ba89-d9c0a7e0e91f","","","RTE:P29617.3348:T4.8180","29617.3348","4.8180","computed","1739403265918","3","7634"
"ID7628","Creation Rate (Beat-Amplified): S_i","4936abca-f171-5192-bbbb-7d05a7e4d12e","","","RTE:P29621.2180:T4.8244","29621.2180","4.8244","computed","7394032659184","2","7635"
"ID7629","Creation Rate (Beat-Amplified): ω_rm beat^star","dc03f532-8543-5470-96c9-6ce4fd20b0f1","","","RTE:P29625.1012:T4.8308","29625.1012","4.8308","computed","3940326591840","6","7636"
"ID7630","Creation Rate (Beat-Amplified): R_i","23cd54f7-9b86-5795-a809-efcbf5b5209a","","","RTE:P29628.9845:T4.8372","29628.9845","4.8372","computed","9403265918404","5","7637"
"ID7631","Physical Interpretation (Beat-Frequency View): ω_rm beat^star","d418f0d7-e05b-5373-b105-f6f65b198ddd","","","RTE:P29632.8677:T4.8436","29632.8677","4.8436","computed","4032659184044","9","7638"
"ID7632","Small-Note: Bessel Functions (In Case You Actually Meant Bessel): J_n(·)","239a366d-ef3c-5ffd-baee-bae44cd3c0fe","","","RTE:P29636.7509:T4.8500","29636.7509","4.8500","computed","0326591840443","1","7639"
"ID7633","Small-Note: Bessel Functions (In Case You Actually Meant Bessel): J_n^2(κ)","0efd6328-aff3-590b-b0eb-98fefcbf910f","","","RTE:P29640.6341:T4.8564","29640.6341","4.8564","computed","3265918404437","8","7640"
"ID7634","What I Will Do Next (And Will Do Now If You Want): S_i(t)","62c51d1e-daad-5be8-8d89-63c56a385f8a","","","RTE:P29644.5173:T4.8628","29644.5173","4.8628","computed","2659184044378","4","7641"
"ID7635","What I Will Do Next (And Will Do Now If You Want): N(x,t): N(x,t) (1)","c9aa56df-5736-53b6-a65d-f666daa764d8","","","RTE:P29648.4006:T4.8691","29648.4006","4.8691","computed","6591840443780","0","7642"
"ID7636","What I Will Do Next (And Will Do Now If You Want)","42ff9cdd-f974-5cfb-b45f-a976495bfbdb","","","RTE:P29652.2838:T4.8755","29652.2838","4.8755","computed","5918404437805","4","7643"
"ID7637","What I Will Do Next (And Will Do Now If You Want): R(x,t)","c99987d8-6aeb-5421-af5a-60bc7f351a10","","","RTE:P29656.1670:T4.8819","29656.1670","4.8819","computed","9184044378051","4","7644"
"ID7638","What I Will Do Next (And Will Do Now If You Want): N(x,t): N(x,t) (2)","5bd586d2-aa3d-529f-b699-a8804f2c30a4","","","RTE:P29660.0502:T4.8883","29660.0502","4.8883","computed","1840443780513","3","7645"
"ID7639","What I Will Do Next (And Will Do Now If You Want): -∇ N","6557ae68-2973-5731-850e-ba8e1a2add38","","","RTE:P29663.9334:T4.8947","29663.9334","4.8947","computed","8404437805133","7","7646"
"ID7640","Small Demonstration Equation You Can Inspect Now: dotφ_i","59e66b98-52c8-5423-a426-bf666ccfd020","","","RTE:P29667.8167:T4.9011","29667.8167","4.9011","computed","4044378051333","8","7647"
"ID7641","Small Demonstration Equation You Can Inspect Now: ω^rm beat_i(t)","06f6ad49-0bc7-5f24-9e83-b2e7774221b5","","","RTE:P29671.6999:T4.9075","29671.6999","4.9075","computed","0443780513338","0","7648"
"ID7642","Small Demonstration Equation You Can Inspect Now: ∂_t n(x_i,t)","c5957be0-c9d5-5803-8edb-6b3b62648b3a","","","RTE:P29675.5831:T4.9139","29675.5831","4.9139","computed","4437805133389","5","7649"
"ID7643","Small Demonstration Equation You Can Inspect Now: ρ","12c30105-12be-5bd3-8a49-9bcf6f1b583d","","","RTE:P29679.4663:T4.9203","29679.4663","4.9203","computed","4378051333894","1","7650"
"ID7644","Small Demonstration Equation You Can Inspect Now: R","4baa6e09-db83-5fb3-b726-1903b02638dc","","","RTE:P29683.3496:T4.9267","29683.3496","4.9267","computed","3780513338945","3","7651"
"ID7645","Immediate Conceptual Consequences (So You Can Think While I Run): λ_0","a4d2a3fb-eccc-5429-8d9b-477fddcca9a0","","","RTE:P29687.2328:T4.9331","29687.2328","4.9331","computed","7805133389452","3","7652"
"ID7646","Immediate Conceptual Consequences (So You Can Think While I Run): G_rm Eff","92023edb-48e3-5206-a8c4-54200ac57c00","","","RTE:P29691.1160:T4.9395","29691.1160","4.9395","computed","8051333894525","3","7653"
