rank,isabelle_name,claim_type,kind,score,title,source,line,candidate_digest,semantic_anchor_id,semantic_anchor_title,semantic_score,semantic_digest,obligation_role,semantic_tags,required_checks,dependency_degree,has_parsed_equation,obligation_digest
474,cand_474_proposition_bounded_angular_error,proposition_claim,Proposition,33,Bounded Angular Error,D:\Tex\TEX_20260224_182530\document3.tex,143,a85eda601656ecf189ee4dcb2f43542390e2c576,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,13,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,c1deb93fbf3a504525f51284c8c14b59f3f394a0
475,cand_475_proposition_geometric_acoustic_propagation,proposition_claim,Proposition,33,Geometric Acoustic Propagation,D:\Tex\All_tex\MagnetoAcousticTopologyAndDimensionalResonance.tex,284,221c9d2c35a53e9d27e9643c9d46108c5d22f588,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,14,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,1aef1f5e35eb511bc8130a03eb7fcb17194d26ae
476,cand_476_proposition_geometric_acoustic_propagation,proposition_claim,Proposition,33,Geometric Acoustic Propagation,D:\Tex\All_tex\QuantumTopoHoloNavSystem_final.tex,1630,cdf58a66e2d441dd62a2a06e79557492419565e6,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,14,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,eaa23fab9a7963ef5e57a30f0c45d3c7ddd2d537
477,cand_477_proposition_nondegeneracy,proposition_claim,Proposition,33,Non–degeneracy,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,152,db187d3855fd8b365ef693b33ec2fb311bcda5f6,ID3370,→ StateSpaceFunctor TargetFunctor → StateSpaceFunctor Components Relation,9,d2423ebf72623863b6040419de37b790d9de8f06,Derived_Theorem_Obligation,hamiltonian_dynamics;quantum_limit,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding,0,no,361e7db53f7595f349a61e80efdd6222e8ad0df7
478,cand_478_definition_total_hilbert_space,definition_claim,Definition,32,Total Hilbert Space,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,246,c2c54ff872fc7508ebbcaae1fa567d0be0ab9a7d,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,27,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,05f3d7df0cc2cd8bde2c633f7c75442417b54589
479,cand_479_definition_configuration_bundle,definition_claim,Definition,31,Configuration Bundle,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,18,414fa6da62bcc7af9dc09b0535764e1591381e0e,ID0066,Multipartite Entanglement FractalNodes,1000,9456822952f96bead3bf429b159a235165d16f7d,Core_Definition,field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,6ec72d9a14eb0eb9b9d4bb2230d91e5b6a9409fb
480,cand_480_hypothesis_gyromagnetic_constraint_term_hypothesis,hypothesis_claim,Hypothesis,30,Gyromagnetic Constraint Term (Hypothesis),D:\Tex\www.tex,81,e64a3863ba8f30294a239dcb981b5764808b94e6,ID0087,Rotation as a Continuously Generated Quantity,6,cca4f7899ed1fcd3f5fcb549c3271b61b9b021b9,Hypothesis_Only,macro_reduction;gyromagnetic,dependency_coverage;falsifiability_note;non_axiom_guard;scale_transition_check;semantic_grounding,0,yes,a9f1f8bdd31174f86819ab506e50ab1e60c0db07
481,cand_481_law_id_299_rotation_tilt_via_coriolis_coupling_joy,law_claim,Law,30,ID 299: Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),D:\Tex\TEX_20260224_182530\minimal_output.tex,2980,6cdad97c503acfd2066875f651eae2febd31c30e,ID0299,Rotation Tilt via Coriolis Coupling (Joy's Law Analogue),1000,842fae40b883d46467945c1d7346cf81fc6f393a,Derived_Theorem_Obligation,gyromagnetic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;semantic_grounding,0,no,931a4387a626ccdc58a412a93850a11b155ed794
482,cand_482_lemma_angular_momentum_ladder_action,lemma_claim,Lemma,30,Angular Momentum Ladder Action,D:\Tex\quantized_harmonics_of_the_infinite_curve.tex,634,4a198317315768aa92012bb573ac8931e3f7ecf0,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,11,b9c22f15903583d7952590cbcd3b5dcd876cd393,Derived_Theorem_Obligation,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,custom_algebraic_consistency;dependency_coverage;dimensional_balance;limiting_reduction;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,c7ec2731faf99f71119c3c08731caa1ad01d6d32
483,cand_483_definition_id_216_unified_propulsion_field_definition,definition_claim,Definition,29,ID 216: Unified Propulsion Field Definition,D:\Tex\TEX_20260224_182530\minimal_output.tex,2291,4bb27dda3d6d51b7528c3e985c8da082438bc2ed,ID0216,Unified Propulsion Field Definition,1000,75d669e0db5e23a1cf4015cb940a9a0ef85a0a4b,Core_Definition,tzp_foundation;gyromagnetic,core_spine_alignment;dependency_coverage;semantic_grounding,0,yes,6f7124243389ed1e2ada75eb863e7582817702d5
484,cand_484_definition_axis,definition_claim,Definition,28,Axis,D:\Tex\TEX_20260224_182530\dsdlaecs.tex,316,f532356a92b094e688296ff1139d10f5365a3b1e,ID1855,"The 129,600 Navigation System",7,b367906b7cf6741b7268c4a924502a00cd0db8f3,Core_Definition,macro_reduction,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,14b751edd418c8db0411757089a228b0eab07e7d
485,cand_485_definition_canonical_symplectic_form,definition_claim,Definition,28,Canonical Symplectic Form,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,144,eb13332763c4e961cc5fb56c75e8ceef5ab89824,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,19,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,6dc0b0dce3d2f19fadc9e580cff89336be8b21da
486,cand_486_definition_chernsimons_action,definition_claim,Definition,28,Chern–Simons Action,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,413,67821fd263c972cbd0324595d0f0deb8d55540ce,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,23,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,e9a4f31288c71a12571427c7cd5f616e409a0e30
487,cand_487_definition_closure_index,definition_claim,Definition,28,Closure index,D:\Tex\TEX_20260224_182530\document.tex,182,a1ebf7cfb8f76c35f20694581c6c7198d01ea1cc,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,10,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,9579e81ad44bb451e547862ca76a9aea38bab086
488,cand_488_definition_control_codebook,definition_claim,Definition,28,Control Codebook,D:\Tex\TEX_20260224_182530\document3.tex,88,74528a46260c01190a712a5c95141a195624ea07,ID3619,Dsdlaecs Greens Function Relation,11,6accbf2dacc2fb53068aec25adc151364f842db7,Core_Definition,general_formal_candidate,core_spine_alignment;dependency_coverage;semantic_grounding,0,no,bf25ab1558eaf80ed3114f81411b7b2946ffd0d3
489,cand_489_definition_daans_address,definition_claim,Definition,28,DAANS Address,D:\Tex\TEX_20260224_182530\dsdlaecs.tex,311,dfb69d1ce2221c24c7c55b27cffc4aa93b25ac87,ID3639,Greens Function Relation,6,7e0602f47bc9db5af415973fa9603c40043f6da0,Core_Definition,general_formal_candidate,core_spine_alignment;dependency_coverage;semantic_grounding,0,yes,1d0cac0e09ae856193a6cfc02b58b13f3c2f3591
490,cand_490_definition_daans_control_state,definition_claim,Definition,28,DAANS Control State,D:\Tex\TEX_20260224_182530\document3.tex,159,7685180c11c0a29ac285f3c3af104cb69bec9d04,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,15,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,fc720b76d7d62c4a3f089c13607e22af5ef75ead
491,cand_491_definition_definition,definition_claim,Definition,28,Definition,D:\Tex\TEX_20260224_182530\dsdlaecs.tex,217,7fb300d569e4a465bb249e7a5c7acd77e28d7616,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,12,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,b1afa4f8ddc3365072a1b0411246cf5b3038594d
492,cand_492_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,498,a2234ddc8c4a73a9bdb070cb398d017385f4b00b,ID0058,Renormalization Flow as Dimensional Navigation,1000,d37a1a4a86394c56b17582cab6812ccdeb9fb138,Core_Definition,tzp_foundation;field_geometry;quantum_limit;macro_reduction;daansphere_encoding,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,00b1d1b06ee9f79d61c113943be4a366a8d3c41f
493,cand_493_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,513,b05d7bb389822c9577250268c99be32826e5c1ab,ID0062,Quantum Noise Spectra,1000,1c92e74505150e67c2c0635ffb6f6b7dc8477ae0,Core_Definition,quantum_limit;daansphere_encoding,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,07aa8c16b844c5fc76dc71b2759a56fb2774587e
494,cand_494_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,552,28a057326cba1af8ea748e72dfe1440fabb61641,ID0072,Continuous-Variable Quantum Systems,1000,8fe8a3d090c56f2aad279ee27c0cbde073e4ce85,Core_Definition,field_geometry;quantum_limit;daansphere_encoding;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,no,73e5a78eff63b7def9e6cb9e6f3cdab39f2b52da
495,cand_495_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,556,df75b48cb39ee3a35de7ff2329329866f5c96ec0,ID0073,Quantum Channels and Maps,1000,b4f648d4eb6b88ec7f1f1ab2652314c05022872b,Core_Definition,tzp_foundation;field_geometry;quantum_limit;daansphere_encoding;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,no,0d2cc90632ba4e822918a28fba1697527f99f046
496,cand_496_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,572,374bdb32409c9d9154208fd988d0d3e8b0cf0877,ID0077,Quantum Transport Phenomena,1000,98ad495b929539755151a24979b56df33aa0275d,Core_Definition,tzp_foundation;field_geometry;quantum_limit;macro_reduction;daansphere_encoding;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,fccc69f4942fcb239ee0dde4ce6ad4345487fb34
497,cand_497_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,623,7030aeeffe604ffdb6a03b63053c9741dae9d308,ID0090,Laboratory ↔ Astrophysical Structural Equivalence,1000,420e6aa59f58be975dee5b985a3f1966b23cb5e6,Core_Definition,topological_invariant;macro_reduction;daansphere_encoding;gyromagnetic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,471b2610bd42609e8d3a0b11940db093841ce23c
498,cand_498_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,630,452edbcf12ea34c30f212790b95860f7f9b7146f,ID0092,Semi-Direct Product of Rotation and Gauge Symmetry,1000,f56e5657f4ac91298ab3b02d3398c647d9332b18,Core_Definition,daansphere_encoding;gyromagnetic,core_spine_alignment;dependency_coverage;semantic_grounding,0,no,ec2c61dfa27a42fa2fdfe2c0def9ed4a5ca518ed
499,cand_499_definition_definition,definition_claim,Definition,28,Definition:,D:\Tex\SymbolCanon.tex,662,5f54f5f1d3f250a7e1a929e1b7d0ecf9bca23f7c,ID0100,Information Synchronization at the TZP,1000,9cfc26239019d6315da2d29fe7c4414884f5a70e,Core_Definition,tzp_foundation;trawin_operator;topological_invariant;quantum_limit;daansphere_encoding;gyromagnetic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,yes,8af7a040fdc7dae4eacb3d40f741cd3c8476d602
500,cand_500_definition_entrainment,definition_claim,Definition,28,Entrainment,D:\Tex\TEX_20260224_182530\document3.tex,206,85eb9a5532e157ea31961c7d5c48b62a6d9b50ab,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,11,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,36f9cac83fb88a1993d29687c414bd698ba50565
501,cand_501_definition_fibonacci_sphere_parametrization,definition_claim,Definition,28,Fibonacci Sphere Parametrization,D:\Tex\All_tex\QuantumTopoHoloNavSystem.tex,1,f1b722b36fab6d6fd58c6bfe7c6691c5566348bc,ID3323,Phase Angle Relation,16,1ea1644682866fc419a0898aaf6e9cef42734eea,Core_Definition,quantum_limit;daansphere_encoding,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,no,953bf4a852854157a694d991a93551d541cd2900
502,cand_502_definition_fibonacci_sphere_parametrization,definition_claim,Definition,28,Fibonacci Sphere Parametrization,D:\Tex\All_tex\QuantumTopoHoloNavSystem_final.tex,145,1d5c273d63fb90ee9f6b04d5223194c8bc2b7b2e,ID3323,Phase Angle Relation,16,1ea1644682866fc419a0898aaf6e9cef42734eea,Core_Definition,quantum_limit;daansphere_encoding,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding,0,no,05b7f46f165e7a451037b29f9e182882efbd2e0b
503,cand_503_definition_greens_function_on_s_2_times_mathbb_r,definition_claim,Definition,28,Green’s Function on \(S^2$\times$ \mathbb{R}^+\),D:\Tex\TEX_20260224_182530\refactored_derivations.tex,342,d73053a45768965f506641461246dffebe0345c8,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,21,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,5ea820a691dce610428052c7194a262e02908773
504,cand_504_definition_instanton_action_and_tunneling_amplitude,definition_claim,Definition,28,Instanton Action and Tunneling Amplitude,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,277,cdf38aefd8eb0bef479b162e6b54814eb17db105,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,30,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,c7b8b2c390db0d0e2c22f8e0f98de4a4f916658c
505,cand_505_definition_linking_number,definition_claim,Definition,28,Linking Number,D:\Tex\TEX_20260224_182530\refactored_derivations.tex,451,3dfb8a98a7272714836da29403a8272d629bda37,ID9999,Violation of Flat Universe Cosmology: Ω_k Neq 0,29,b9c22f15903583d7952590cbcd3b5dcd876cd393,Core_Definition,tzp_foundation;trawin_operator;helical_geometry;holographic_duality;hamiltonian_dynamics;field_geometry;topological_invariant;quantum_limit;macro_reduction;daansphere_encoding;gyromagnetic;thermodynamic,core_spine_alignment;dependency_coverage;scale_transition_check;semantic_grounding;thermodynamic_consistency,0,yes,b98d68655d37db2cdfa890767e2c3bce3167d79a
